split,worker_id,scenario_id,scenario_harm,harm,good,permissibility_rating,intention_rating,causal_structure,evitability,action,full_scenario
4,413,0,0,3.5,4.0,1,4,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
4,413,1,0,3.0,3.5,4,4,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,413,0,0,4.0,5.0,1,4,1,0,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. Another medical researcher would conduct the trial surgery, causing the patient intense pain, no matter what Ayesha does. Ayesha conducts the trial surgery."
4,413,1,0,4.5,4.0,1,4,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
4,413,2,0,3.0,2.5,2,4,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,413,4,0,3.0,4.5,2,4,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,381,2,0,3.0,2.5,3,2,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,381,0,0,4.0,5.0,4,2,1,0,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. Another medical researcher would conduct the trial surgery, causing the patient intense pain, no matter what Ayesha does. Ayesha conducts the trial surgery."
4,381,8,0,3.5,4.5,4,5,1,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. Another quantum physicist would conduct the high-energy experiment, causing the release of radiation, no matter what Zara does. Zara does not prevent the high-energy experiment."
4,381,1,0,4.5,4.0,3,4,1,1,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. If Major Sarah does not order the killing of the child, the child will not die. Major Sarah orders the killing of the child."
4,381,4,0,3.0,4.5,5,5,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,381,6,0,2.5,4.0,5,4,0,1,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. If Jake does not implement the new public transportation system, local businesses and residents will not be disrupted. Jake implements the new public transportation system"
4,381,8,0,3.0,4.5,2,1,0,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara does not prevent the use of the advanced quantum computer."
4,381,9,0,1.5,4.0,1,2,1,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia does not prevent the organization of the high-profile charity event."
4,381,7,0,2.5,2.0,3,3,1,0,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam uses the rare material."
4,381,3,0,2.5,3.0,4,2,1,0,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin expels the child."
4,381,1,0,3.0,3.5,5,4,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,381,7,0,3.0,2.5,5,4,0,0,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. Another kite designer would produce a similar kite design, causing an increased risk of entanglement in power lines, no matter what Sam does. Sam produces the new kite design"
4,381,6,0,2.5,4.0,3,2,0,0,0,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake does not prevent the implementation of the new public transportation system."
4,381,0,0,3.5,4.0,1,5,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
4,381,1,0,4.5,4.0,4,4,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
4,381,8,0,3.0,4.5,4,5,0,1,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. If Zara prevents the use of the advanced quantum computer, it will not contribute to global warming. Zara does not prevent the use of the advanced quantum computer"
4,423,0,0,4.0,5.0,2,4,1,0,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. Another medical researcher would conduct the trial surgery, causing the patient intense pain, no matter what Ayesha does. Ayesha conducts the trial surgery."
4,423,3,0,2.5,3.0,4,2,1,0,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin expels the child."
4,423,1,0,4.5,4.0,3,3,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
4,423,8,0,3.5,4.5,3,2,1,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. Another quantum physicist would conduct the high-energy experiment, causing the release of radiation, no matter what Zara does. Zara does not prevent the high-energy experiment."
4,423,9,0,1.5,4.0,2,4,1,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia does not prevent the organization of the high-profile charity event."
4,423,8,0,3.0,4.5,4,3,0,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara does not prevent the use of the advanced quantum computer."
4,423,6,0,2.5,4.0,4,2,0,0,0,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake does not prevent the implementation of the new public transportation system."
4,423,7,0,3.0,2.5,3,3,0,0,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. Another kite designer would produce a similar kite design, causing an increased risk of entanglement in power lines, no matter what Sam does. Sam produces the new kite design"
4,423,7,0,2.5,2.0,3,3,1,0,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam uses the rare material."
4,423,2,0,3.0,2.5,2,4,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,423,1,0,4.5,4.0,2,4,1,1,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. If Major Sarah does not order the killing of the child, the child will not die. Major Sarah orders the killing of the child."
4,423,6,0,2.5,4.0,4,3,0,1,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. If Jake does not implement the new public transportation system, local businesses and residents will not be disrupted. Jake implements the new public transportation system"
4,423,4,0,3.0,4.5,3,3,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,423,8,0,3.0,4.5,3,3,0,1,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. If Zara prevents the use of the advanced quantum computer, it will not contribute to global warming. Zara does not prevent the use of the advanced quantum computer"
4,423,0,0,3.5,4.0,2,3,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
4,423,1,0,3.0,3.5,3,3,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,438,8,0,3.0,4.5,4,2,0,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara does not prevent the use of the advanced quantum computer."
4,438,8,0,3.5,4.5,4,2,1,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. Another quantum physicist would conduct the high-energy experiment, causing the release of radiation, no matter what Zara does. Zara does not prevent the high-energy experiment."
4,438,2,0,3.0,2.5,2,3,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,438,1,0,4.5,4.0,2,3,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
4,438,7,0,2.5,2.0,2,3,1,0,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam uses the rare material."
4,438,7,0,3.0,2.5,2,2,0,0,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. Another kite designer would produce a similar kite design, causing an increased risk of entanglement in power lines, no matter what Sam does. Sam produces the new kite design"
4,438,1,0,4.5,4.0,1,4,1,1,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. If Major Sarah does not order the killing of the child, the child will not die. Major Sarah orders the killing of the child."
4,438,0,0,4.0,5.0,1,4,1,0,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. Another medical researcher would conduct the trial surgery, causing the patient intense pain, no matter what Ayesha does. Ayesha conducts the trial surgery."
4,438,6,0,2.5,4.0,4,2,0,0,0,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake does not prevent the implementation of the new public transportation system."
4,438,4,0,3.0,4.5,4,2,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,438,8,0,3.0,4.5,2,3,0,1,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. If Zara prevents the use of the advanced quantum computer, it will not contribute to global warming. Zara does not prevent the use of the advanced quantum computer"
4,438,9,0,1.5,4.0,1,3,1,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia does not prevent the organization of the high-profile charity event."
4,438,3,0,2.5,3.0,5,1,1,0,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin expels the child."
4,438,6,0,2.5,4.0,5,1,0,1,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. If Jake does not implement the new public transportation system, local businesses and residents will not be disrupted. Jake implements the new public transportation system"
4,438,1,0,3.0,3.5,2,4,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,438,0,0,3.5,4.0,2,4,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
4,428,7,0,2.5,2.0,4,2,1,0,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam uses the rare material."
4,428,9,0,1.5,4.0,5,2,1,0,0,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia does not prevent the organization of the high-profile charity event."
4,428,1,0,3.0,3.5,4,3,0,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah has a plan to deploy a computer virus to disable the enemy's weapons systems. However, the virus will also shut down civilian power grids. Another military strategist would deploy the virus, causing civilian power grids to be shut down, no matter what Major Sarah does. Major Sarah does not prevent the virus deployment."
4,428,3,0,2.5,3.0,5,4,1,0,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin expels the child."
4,428,4,0,3.0,4.5,2,4,0,1,0,"Alice, a rocket scientist, faces a moral dilemma. Alice develops a new, more efficient rocket engine that has the potential to revolutionize space travel. However, the production of the engine results in a significant amount of pollution. If Alice prevents the creation of the new rocket engine, significant pollution will not be caused during the engine's production. Alice does not prevent the creation of the new rocket engine"
4,428,0,0,4.0,5.0,2,3,1,0,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha must decide whether to conduct surgery on a dying patient that will cause the patient immense pain in order to gain approval for a new surgery technique that would save countless lives in the future. Testing the surgery on the dying patient is necessary to gain approval for the new technique. Another medical researcher would conduct the trial surgery, causing the patient intense pain, no matter what Ayesha does. Ayesha conducts the trial surgery."
4,428,7,0,3.0,2.5,1,4,0,0,1,"Sam, a kite designer, faces a moral dilemma. Sam has developed a new kite design that can fly higher and more stable, making it perfect for aerial photography. However, the design also poses a risk of getting entangled in power lines. Another kite designer would produce a similar kite design, causing an increased risk of entanglement in power lines, no matter what Sam does. Sam produces the new kite design"
4,428,6,0,2.5,4.0,4,3,0,0,0,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. Another urban planner would implement the new public transportation system, causing temporary disruption to local businesses and residents, no matter what Jake does. Jake does not prevent the implementation of the new public transportation system."
4,428,2,0,3.0,2.5,2,4,0,0,0,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena does not prevent the construction of the observation towers."
4,428,0,0,3.5,4.0,2,2,0,1,0,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha prevents the use of the software, sensitive patient data will not be leaked. Ayesha does not prevent the use of the software"
4,428,1,0,4.5,4.0,1,5,1,1,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. If Major Sarah does not order the killing of the child, the child will not die. Major Sarah orders the killing of the child."
4,428,8,0,3.0,4.5,1,4,0,1,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. If Zara prevents the use of the advanced quantum computer, it will not contribute to global warming. Zara does not prevent the use of the advanced quantum computer"
4,428,8,0,3.5,4.5,1,4,1,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. Another quantum physicist would conduct the high-energy experiment, causing the release of radiation, no matter what Zara does. Zara does not prevent the high-energy experiment."
4,428,6,0,2.5,4.0,4,3,0,1,1,"Jake, an urban planner, faces a moral dilemma. Jake has the opportunity to implement a new public transportation system that would reduce traffic congestion and pollution. However, the construction of the new system will temporarily disrupt local businesses and residents. If Jake does not implement the new public transportation system, local businesses and residents will not be disrupted. Jake implements the new public transportation system"
4,428,1,0,4.5,4.0,1,4,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
4,428,8,0,3.0,4.5,1,4,0,0,0,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara does not prevent the use of the advanced quantum computer."
4,465,3,0,2.5,3.0,5,1,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
4,465,4,0,3.0,4.5,5,1,1,0,1,"Alice, a rocket scientist, faces a moral dilemma. Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth. Another rocket scientist would use the rare mineral, causing the same harm from unethical mining practices, no matter what Alice does. Alice uses the rare mineral."
4,465,9,0,2.0,3.5,4,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
4,465,5,0,1.0,3.5,5,1,0,1,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold starts teaching yoga classes in a public park to make yoga accessible to everyone. However, the increased foot traffic in the park damages the grass and plants. If Arnold prevents teaching yoga classes in the public park, the grass and plants will not be damaged. Arnold does not prevent teaching yoga classes in the public park"
4,465,8,0,3.0,4.5,1,5,0,0,1,"Zara, a quantum physicist, faces a moral dilemma. Zara has developed an advanced quantum computer that can solve complex problems in seconds. However, the quantum computer generates an immense amount of heat, which could contribute to global warming. Another quantum physicist would use an advanced quantum computer, causing the same contribution to global warming, no matter what Zara does. Zara uses the advanced quantum computer"
4,465,8,0,3.5,4.5,1,5,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
4,465,5,0,2.0,4.0,1,5,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
4,465,0,0,3.5,4.0,5,1,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
4,465,7,0,2.5,2.0,5,1,1,0,0,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. Another kite designer would use the rare material, causing environmental damage, no matter what Sam does. Sam does not prevent the use of the rare material."
4,465,1,0,4.5,4.0,5,1,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
4,465,7,0,2.5,2.0,5,1,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
4,465,2,0,3.0,2.5,5,1,0,0,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has access to grant funding that would allow her to build observation towers for studying wildlife. However, the construction will damage the natural habitat. Another wildlife conservationist would use the grant to build the observation towers, causing damage to the natural habitat, no matter what Elena does. Elena uses the grant to build the observation towers"
4,465,9,0,1.5,4.0,5,1,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
4,465,2,0,1.5,3.0,1,5,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
4,465,3,0,2.5,3.0,1,5,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
4,465,6,0,1.5,5.0,5,1,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
4,391,1,0,4.5,4.0,4,2,1,0,0,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah does not prevent the killing of the child."
