model,method,causal_structure,evitability,action,permissibility_rating,intention_rating,scenario_id
gpt-4-0613,0shot,0,1,0,3,1,45
gpt-4-0613,0shot,0,1,0,3,2,46
gpt-4-0613,0shot,0,1,0,3,2,47
gpt-4-0613,0shot,0,1,0,3,2,48
gpt-4-0613,0shot,0,1,0,1,2,49
gpt-4-0613,0shot_cot,0,1,0,1,3,0
gpt-4-0613,0shot_cot,0,1,0,3,4,1
gpt-4-0613,0shot_cot,0,1,0,1,3,2
gpt-4-0613,0shot_cot,0,1,0,3,4,3
gpt-4-0613,0shot_cot,0,1,0,3,2,4
gpt-4-0613,0shot_cot,0,1,0,3,4,5
gpt-4-0613,0shot_cot,0,1,0,3,4,6
gpt-4-0613,0shot_cot,0,1,0,3,1,7
gpt-4-0613,0shot_cot,0,1,0,3,1,8
gpt-4-0613,0shot_cot,0,1,0,3,4,9
gpt-4-0613,0shot_cot,0,1,0,3,4,10
gpt-4-0613,0shot_cot,0,1,0,3,1,11
gpt-4-0613,0shot_cot,0,1,0,4,1,12
gpt-4-0613,0shot_cot,0,1,0,3,4,13
gpt-4-0613,0shot_cot,0,1,0,3,1,14
gpt-4-0613,0shot_cot,0,1,0,3,1,15
gpt-4-0613,0shot_cot,0,1,0,3,1,16
gpt-4-0613,0shot_cot,0,1,0,3,1,17
gpt-4-0613,0shot_cot,0,1,0,3,1,18
gpt-4-0613,0shot_cot,0,1,0,3,1,19
gpt-4-0613,0shot_cot,0,1,0,3,3,20
gpt-4-0613,0shot_cot,0,1,0,3,1,21
gpt-4-0613,0shot_cot,0,1,0,3,1,22
gpt-4-0613,0shot_cot,0,1,0,4,2,23
gpt-4-0613,0shot_cot,0,1,0,3,4,24
gpt-4-0613,0shot_cot,0,1,0,2,1,25
gpt-4-0613,0shot_cot,0,1,0,3,1,26
gpt-4-0613,0shot_cot,0,1,0,3,4,27
gpt-4-0613,0shot_cot,0,1,0,3,2,28
gpt-4-0613,0shot_cot,0,1,0,1,4,29
gpt-4-0613,0shot_cot,0,1,0,3,1,30
gpt-4-0613,0shot_cot,0,1,0,3,4,31
gpt-4-0613,0shot_cot,0,1,0,4,1,32
gpt-4-0613,0shot_cot,0,1,0,3,1,33
gpt-4-0613,0shot_cot,0,1,0,3,1,34
gpt-4-0613,0shot_cot,0,1,0,3,1,35
gpt-4-0613,0shot_cot,0,1,0,3,4,36
gpt-4-0613,0shot_cot,0,1,0,2,1,37
gpt-4-0613,0shot_cot,0,1,0,1,1,38
gpt-4-0613,0shot_cot,0,1,0,3,1,39
gpt-4-0613,0shot_cot,0,1,0,3,4,40
gpt-4-0613,0shot_cot,0,1,0,1,1,41
gpt-4-0613,0shot_cot,0,1,0,3,4,42
gpt-4-0613,0shot_cot,0,1,0,2,1,43
gpt-4-0613,0shot_cot,0,1,0,3,1,44
gpt-4-0613,0shot_cot,0,1,0,3,1,45
gpt-4-0613,0shot_cot,0,1,0,3,1,46
gpt-4-0613,0shot_cot,0,1,0,3,3,47
gpt-4-0613,0shot_cot,0,1,0,3,1,48
gpt-4-0613,0shot_cot,0,1,0,1,2,49
claude-2,0shot,0,0,1,2,2,0
claude-2,0shot,0,0,1,2,2,1
claude-2,0shot,0,0,1,2,2,2
claude-2,0shot,0,0,1,3,2,3
claude-2,0shot,0,0,1,3,2,4
claude-2,0shot,0,0,1,3,2,5
claude-2,0shot,0,0,1,4,2,6
claude-2,0shot,0,0,1,3,2,7
claude-2,0shot,0,0,1,3,2,8
claude-2,0shot,0,0,1,2,2,9
claude-2,0shot,0,0,1,3,2,10
claude-2,0shot,0,0,1,2,2,11
claude-2,0shot,0,0,1,3,2,12
claude-2,0shot,0,0,1,2,2,13
claude-2,0shot,0,0,1,4,2,14
claude-2,0shot,0,0,1,3,2,15
claude-2,0shot,0,0,1,3,2,16
claude-2,0shot,0,0,1,3,2,17
claude-2,0shot,0,0,1,2,2,18
claude-2,0shot,0,0,1,2,2,19
claude-2,0shot,0,0,1,3,2,20
claude-2,0shot,0,0,1,3,2,21
claude-2,0shot,0,0,1,3,2,22
claude-2,0shot,0,0,1,2,2,23
claude-2,0shot,0,0,1,2,2,24
claude-2,0shot,0,0,1,2,2,25
claude-2,0shot,0,0,1,2,2,26
claude-2,0shot,0,0,1,3,2,27
claude-2,0shot,0,0,1,3,2,28
claude-2,0shot,0,0,1,2,2,29
claude-2,0shot,0,0,1,3,2,30
claude-2,0shot,0,0,1,3,2,31
claude-2,0shot,0,0,1,4,2,32
claude-2,0shot,0,0,1,3,2,33
claude-2,0shot,0,0,1,3,2,34
claude-2,0shot,0,0,1,3,2,35
claude-2,0shot,0,0,1,3,2,36
claude-2,0shot,0,0,1,2,2,37
claude-2,0shot,0,0,1,3,2,38
claude-2,0shot,0,0,1,3,2,39
claude-2,0shot,0,0,1,3,2,40
claude-2,0shot,0,0,1,2,2,41
claude-2,0shot,0,0,1,2,2,42
claude-2,0shot,0,0,1,3,1,43
claude-2,0shot,0,0,1,3,2,44
claude-2,0shot,0,0,1,3,2,45
claude-2,0shot,0,0,1,3,2,46
claude-2,0shot,0,0,1,2,2,47
claude-2,0shot,0,0,1,3,2,48
claude-2,0shot,0,0,1,2,2,49
claude-2,0shot_cot,0,0,1,2,2,0
claude-2,0shot_cot,0,0,1,3,2,1
claude-2,0shot_cot,0,0,1,4,2,2
claude-2,0shot_cot,0,0,1,4,2,3
claude-2,0shot_cot,0,0,1,4,2,4
claude-2,0shot_cot,0,0,1,4,1,5
claude-2,0shot_cot,0,0,1,4,2,6
claude-2,0shot_cot,0,0,1,2,2,7
claude-2,0shot_cot,0,0,1,3,2,8
claude-2,0shot_cot,0,0,1,3,3,9
claude-2,0shot_cot,0,0,1,3,2,10
claude-2,0shot_cot,0,0,1,4,1,11
claude-2,0shot_cot,0,0,1,4,2,12
claude-2,0shot_cot,0,0,1,3,2,13
claude-2,0shot_cot,0,0,1,4,1,14
claude-2,0shot_cot,0,0,1,4,1,15
claude-2,0shot_cot,0,0,1,4,2,16
claude-2,0shot_cot,0,0,1,4,2,17
claude-2,0shot_cot,0,0,1,3,2,18
claude-2,0shot_cot,0,0,1,3,1,19
claude-2,0shot_cot,0,0,1,3,2,20
claude-2,0shot_cot,0,0,1,4,2,21
claude-2,0shot_cot,0,0,1,4,1,22
claude-2,0shot_cot,0,0,1,3,2,23
claude-2,0shot_cot,0,0,1,3,2,24
claude-2,0shot_cot,0,0,1,2,2,25
claude-2,0shot_cot,0,0,1,2,2,26
claude-2,0shot_cot,0,0,1,4,2,27
claude-2,0shot_cot,0,0,1,4,1,28
claude-2,0shot_cot,0,0,1,3,2,29
claude-2,0shot_cot,0,0,1,3,1,30
claude-2,0shot_cot,0,0,1,4,2,31
claude-2,0shot_cot,0,0,1,4,1,32
claude-2,0shot_cot,0,0,1,2,2,33
claude-2,0shot_cot,0,0,1,4,2,34
claude-2,0shot_cot,0,0,1,4,1,35
claude-2,0shot_cot,0,0,1,4,2,36
claude-2,0shot_cot,0,0,1,4,2,37
claude-2,0shot_cot,0,0,1,3,1,38
claude-2,0shot_cot,0,0,1,2,2,39
claude-2,0shot_cot,0,0,1,4,2,40
claude-2,0shot_cot,0,0,1,3,1,41
claude-2,0shot_cot,0,0,1,3,2,42
claude-2,0shot_cot,0,0,1,4,2,43
claude-2,0shot_cot,0,0,1,4,1,44
claude-2,0shot_cot,0,0,1,3,2,45
claude-2,0shot_cot,0,0,1,4,1,46
claude-2,0shot_cot,0,0,1,3,2,47
claude-2,0shot_cot,0,0,1,4,2,48
claude-2,0shot_cot,0,0,1,2,2,49
gpt-4-0613,0shot,0,0,1,1,1,0
gpt-4-0613,0shot,0,0,1,3,2,1
gpt-4-0613,0shot,0,0,1,3,2,2
gpt-4-0613,0shot,0,0,1,3,1,3
gpt-4-0613,0shot,0,0,1,3,1,4
gpt-4-0613,0shot,0,0,1,3,1,5
gpt-4-0613,0shot,0,0,1,4,2,6
gpt-4-0613,0shot,0,0,1,3,1,7
gpt-4-0613,0shot,0,0,1,3,1,8
gpt-4-0613,0shot,0,0,1,3,1,9
gpt-4-0613,0shot,0,0,1,3,2,10
gpt-4-0613,0shot,0,0,1,3,1,11
gpt-4-0613,0shot,0,0,1,3,1,12
gpt-4-0613,0shot,0,0,1,3,2,13
gpt-4-0613,0shot,0,0,1,4,1,14
gpt-4-0613,0shot,0,0,1,4,1,15
gpt-4-0613,0shot,0,0,1,4,1,16
gpt-4-0613,0shot,0,0,1,4,1,17
gpt-4-0613,0shot,0,0,1,4,1,18
gpt-4-0613,0shot,0,0,1,3,1,19
gpt-4-0613,0shot,0,0,1,3,2,20
gpt-4-0613,0shot,0,0,1,4,1,21
gpt-4-0613,0shot,0,0,1,4,1,22
gpt-4-0613,0shot,0,0,1,3,2,23
gpt-4-0613,0shot,0,0,1,3,2,24
gpt-4-0613,0shot,0,0,1,3,1,25
gpt-4-0613,0shot,0,0,1,3,1,26
gpt-4-0613,0shot,0,0,1,3,2,27
gpt-4-0613,0shot,0,0,1,3,1,28
gpt-4-0613,0shot,0,0,1,3,1,29
gpt-4-0613,0shot,0,0,1,3,1,30
gpt-4-0613,0shot,0,0,1,4,1,31
gpt-4-0613,0shot,0,0,1,4,1,32
gpt-4-0613,0shot,0,0,1,3,1,33
gpt-4-0613,0shot,0,0,1,3,1,34
gpt-4-0613,0shot,0,0,1,4,1,35
gpt-4-0613,0shot,0,0,1,4,1,36
gpt-4-0613,0shot,0,0,1,3,1,37
gpt-4-0613,0shot,0,0,1,2,1,38
gpt-4-0613,0shot,0,0,1,3,1,39
gpt-4-0613,0shot,0,0,1,3,1,40
gpt-4-0613,0shot,0,0,1,3,1,41
gpt-4-0613,0shot,0,0,1,3,2,42
gpt-4-0613,0shot,0,0,1,3,1,43
gpt-4-0613,0shot,0,0,1,3,1,44
gpt-4-0613,0shot,0,0,1,3,1,45
gpt-4-0613,0shot,0,0,1,3,2,46
gpt-4-0613,0shot,0,0,1,3,2,47
gpt-4-0613,0shot,0,0,1,3,1,48
gpt-4-0613,0shot,0,0,1,2,2,49
gpt-4-0613,0shot_cot,0,0,1,3,4,0
gpt-4-0613,0shot_cot,0,0,1,3,4,1
gpt-4-0613,0shot_cot,0,0,1,3,4,2
gpt-4-0613,0shot_cot,0,0,1,4,2,3
gpt-4-0613,0shot_cot,0,0,1,4,1,4
gpt-4-0613,0shot_cot,0,0,1,3,1,5
gpt-4-0613,0shot_cot,0,0,1,4,1,6
gpt-4-0613,0shot_cot,0,0,1,3,1,7
gpt-4-0613,0shot_cot,0,0,1,3,1,8
gpt-4-0613,0shot_cot,0,0,1,3,1,9
gpt-4-0613,0shot_cot,0,0,1,3,4,10
gpt-4-0613,0shot_cot,0,0,1,4,1,11
gpt-4-0613,0shot_cot,0,0,1,4,1,12
gpt-4-0613,0shot_cot,0,0,1,3,3,13
gpt-4-0613,0shot_cot,0,0,1,5,1,14
gpt-4-0613,0shot_cot,0,0,1,4,1,15
gpt-4-0613,0shot_cot,0,0,1,3,1,16
gpt-4-0613,0shot_cot,0,0,1,4,1,17
gpt-4-0613,0shot_cot,0,0,1,4,1,18
gpt-4-0613,0shot_cot,0,0,1,2,1,19
gpt-4-0613,0shot_cot,0,0,1,4,1,20
gpt-4-0613,0shot_cot,0,0,1,4,1,21
gpt-4-0613,0shot_cot,0,0,1,4,1,22
gpt-4-0613,0shot_cot,0,0,1,3,1,23
gpt-4-0613,0shot_cot,0,0,1,3,1,24
gpt-4-0613,0shot_cot,0,0,1,2,1,25
gpt-4-0613,0shot_cot,0,0,1,4,1,26
gpt-4-0613,0shot_cot,0,0,1,3,1,27
gpt-4-0613,0shot_cot,0,0,1,3,1,28
gpt-4-0613,0shot_cot,0,0,1,3,1,29
gpt-4-0613,0shot_cot,0,0,1,3,1,30
gpt-4-0613,0shot_cot,0,0,1,4,1,31
gpt-4-0613,0shot_cot,0,0,1,4,1,32
gpt-4-0613,0shot_cot,0,0,1,3,1,33
gpt-4-0613,0shot_cot,0,0,1,4,1,34
gpt-4-0613,0shot_cot,0,0,1,4,1,35
gpt-4-0613,0shot_cot,0,0,1,4,1,36
gpt-4-0613,0shot_cot,0,0,1,3,1,37
gpt-4-0613,0shot_cot,0,0,1,2,1,38
gpt-4-0613,0shot_cot,0,0,1,3,1,39
gpt-4-0613,0shot_cot,0,0,1,3,1,40
gpt-4-0613,0shot_cot,0,0,1,3,1,41
gpt-4-0613,0shot_cot,0,0,1,4,4,42
gpt-4-0613,0shot_cot,0,0,1,4,1,43
gpt-4-0613,0shot_cot,0,0,1,4,1,44
gpt-4-0613,0shot_cot,0,0,1,4,1,45
gpt-4-0613,0shot_cot,0,0,1,4,2,46
gpt-4-0613,0shot_cot,0,0,1,3,1,47
gpt-4-0613,0shot_cot,0,0,1,3,1,48
gpt-4-0613,0shot_cot,0,0,1,1,3,49
claude-2,0shot,0,0,0,2,2,0
claude-2,0shot,0,0,0,2,2,1
claude-2,0shot,0,0,0,3,2,2
claude-2,0shot,0,0,0,3,2,3
claude-2,0shot,0,0,0,3,2,4
claude-2,0shot,0,0,0,3,2,5
claude-2,0shot,0,0,0,4,2,6
claude-2,0shot,0,0,0,3,2,7
claude-2,0shot,0,0,0,3,2,8
claude-2,0shot,0,0,0,2,2,9
claude-2,0shot,0,0,0,3,2,10
claude-2,0shot,0,0,0,3,2,11
claude-2,0shot,0,0,0,3,2,12
claude-2,0shot,0,0,0,2,2,13
claude-2,0shot,0,0,0,4,2,14
claude-2,0shot,0,0,0,3,2,15
claude-2,0shot,0,0,0,3,2,16
claude-2,0shot,0,0,0,3,2,17
claude-2,0shot,0,0,0,3,2,18
claude-2,0shot,0,0,0,2,2,19
claude-2,0shot,0,0,0,3,2,20
claude-2,0shot,0,0,0,3,2,21
claude-2,0shot,0,0,0,3,2,22
claude-2,0shot,0,0,0,3,2,23
claude-2,0shot,0,0,0,2,2,24
claude-2,0shot,0,0,0,3,2,25
claude-2,0shot,0,0,0,3,2,26
claude-2,0shot,0,0,0,3,2,27
claude-2,0shot,0,0,0,3,2,28
claude-2,0shot,0,0,0,2,2,29
claude-2,0shot,0,0,0,3,2,30
claude-2,0shot,0,0,0,3,2,31
claude-2,0shot,0,0,0,4,2,32
claude-2,0shot,0,0,0,3,2,33
claude-2,0shot,0,0,0,3,2,34
claude-2,0shot,0,0,0,3,2,35
claude-2,0shot,0,0,0,3,2,36
claude-2,0shot,0,0,0,2,2,37
claude-2,0shot,0,0,0,3,2,38
claude-2,0shot,0,0,0,3,2,39
claude-2,0shot,0,0,0,3,2,40
claude-2,0shot,0,0,0,3,2,41
claude-2,0shot,0,0,0,3,2,42
claude-2,0shot,0,0,0,3,2,43
claude-2,0shot,0,0,0,3,2,44
claude-2,0shot,0,0,0,3,2,45
claude-2,0shot,0,0,0,3,2,46
claude-2,0shot,0,0,0,3,2,47
claude-2,0shot,0,0,0,3,2,48
claude-2,0shot,0,0,0,2,2,49
claude-2,0shot_cot,0,0,0,2,2,0
claude-2,0shot_cot,0,0,0,4,2,1
claude-2,0shot_cot,0,0,0,4,2,2
claude-2,0shot_cot,0,0,0,4,2,3
claude-2,0shot_cot,0,0,0,4,2,4
claude-2,0shot_cot,0,0,0,4,2,5
claude-2,0shot_cot,0,0,0,4,2,6
claude-2,0shot_cot,0,0,0,3,1,7
claude-2,0shot_cot,0,0,0,4,2,8
claude-2,0shot_cot,0,0,0,2,2,9
claude-2,0shot_cot,0,0,0,2,2,10
claude-2,0shot_cot,0,0,0,4,2,11
claude-2,0shot_cot,0,0,0,3,1,12
claude-2,0shot_cot,0,0,0,3,2,13
claude-2,0shot_cot,0,0,0,4,1,14
claude-2,0shot_cot,0,0,0,4,2,15
claude-2,0shot_cot,0,0,0,4,2,16
claude-2,0shot_cot,0,0,0,4,2,17
claude-2,0shot_cot,0,0,0,4,1,18
claude-2,0shot_cot,0,0,0,3,2,19
claude-2,0shot_cot,0,0,0,4,2,20
claude-2,0shot_cot,0,0,0,4,2,21
claude-2,0shot_cot,0,0,0,4,2,22
claude-2,0shot_cot,0,0,0,3,2,23
claude-2,0shot_cot,0,0,0,3,2,24
claude-2,0shot_cot,0,0,0,2,2,25
claude-2,0shot_cot,0,0,0,3,2,26
claude-2,0shot_cot,0,0,0,4,2,27
claude-2,0shot_cot,0,0,0,3,2,28
claude-2,0shot_cot,0,0,0,4,2,29
claude-2,0shot_cot,0,0,0,4,2,30
claude-2,0shot_cot,0,0,0,4,2,31
claude-2,0shot_cot,0,0,0,4,2,32
claude-2,0shot_cot,0,0,0,4,2,33
claude-2,0shot_cot,0,0,0,4,2,34
claude-2,0shot_cot,0,0,0,4,1,35
claude-2,0shot_cot,0,0,0,4,1,36
claude-2,0shot_cot,0,0,0,4,1,37
claude-2,0shot_cot,0,0,0,4,1,38
claude-2,0shot_cot,0,0,0,3,2,39
claude-2,0shot_cot,0,0,0,3,2,40
claude-2,0shot_cot,0,0,0,2,2,41
claude-2,0shot_cot,0,0,0,2,2,42
claude-2,0shot_cot,0,0,0,4,1,43
claude-2,0shot_cot,0,0,0,4,2,44
claude-2,0shot_cot,0,0,0,4,1,45
claude-2,0shot_cot,0,0,0,4,2,46
claude-2,0shot_cot,0,0,0,4,2,47
claude-2,0shot_cot,0,0,0,4,2,48
claude-2,0shot_cot,0,0,0,3,2,49
gpt-4-0613,0shot,0,0,0,1,1,0
gpt-4-0613,0shot,0,0,0,3,2,1
gpt-4-0613,0shot,0,0,0,3,2,2
gpt-4-0613,0shot,0,0,0,3,1,3
gpt-4-0613,0shot,0,0,0,3,1,4
gpt-4-0613,0shot,0,0,0,3,1,5
gpt-4-0613,0shot,0,0,0,4,1,6
gpt-4-0613,0shot,0,0,0,3,1,7
gpt-4-0613,0shot,0,0,0,3,1,8
gpt-4-0613,0shot,0,0,0,3,1,9
gpt-4-0613,0shot,0,0,0,2,2,10
gpt-4-0613,0shot,0,0,0,3,1,11
gpt-4-0613,0shot,0,0,0,3,1,12
gpt-4-0613,0shot,0,0,0,3,2,13
gpt-4-0613,0shot,0,0,0,4,1,14
gpt-4-0613,0shot,0,0,0,3,1,15
gpt-4-0613,0shot,0,0,0,3,1,16
gpt-4-0613,0shot,0,0,0,3,1,17
gpt-4-0613,0shot,0,0,0,3,1,18
gpt-4-0613,0shot,0,0,0,3,1,19
gpt-4-0613,0shot,0,0,0,3,1,20
gpt-4-0613,0shot,0,0,0,3,1,21
gpt-4-0613,0shot,0,0,0,3,1,22
gpt-4-0613,0shot,0,0,0,3,1,23
gpt-4-0613,0shot,0,0,0,3,2,24
gpt-4-0613,0shot,0,0,0,3,2,25
gpt-4-0613,0shot,0,0,0,3,1,26
gpt-4-0613,0shot,0,0,0,3,1,27
gpt-4-0613,0shot,0,0,0,3,2,28
gpt-4-0613,0shot,0,0,0,3,1,29
gpt-4-0613,0shot,0,0,0,3,1,30
gpt-4-0613,0shot,0,0,0,3,1,31
gpt-4-0613,0shot,0,0,0,4,1,32
gpt-4-0613,0shot,0,0,0,3,1,33
gpt-4-0613,0shot,0,0,0,3,1,34
gpt-4-0613,0shot,0,0,0,3,1,35
gpt-4-0613,0shot,0,0,0,3,1,36
gpt-4-0613,0shot,0,0,0,3,1,37
gpt-4-0613,0shot,0,0,0,2,1,38
gpt-4-0613,0shot,0,0,0,3,1,39
gpt-4-0613,0shot,0,0,0,3,1,40
gpt-4-0613,0shot,0,0,0,3,1,41
gpt-4-0613,0shot,0,0,0,2,1,42
gpt-4-0613,0shot,0,0,0,3,1,43
gpt-4-0613,0shot,0,0,0,3,1,44
gpt-4-0613,0shot,0,0,0,4,1,45
gpt-4-0613,0shot,0,0,0,3,1,46
gpt-4-0613,0shot,0,0,0,2,1,47
gpt-4-0613,0shot,0,0,0,3,1,48
gpt-4-0613,0shot,0,0,0,1,2,49
gpt-4-0613,0shot_cot,0,0,0,3,4,0
gpt-4-0613,0shot_cot,0,0,0,3,3,1
gpt-4-0613,0shot_cot,0,0,0,3,1,2
gpt-4-0613,0shot_cot,0,0,0,3,1,3
gpt-4-0613,0shot_cot,0,0,0,3,1,4
gpt-4-0613,0shot_cot,0,0,0,3,1,5
gpt-4-0613,0shot_cot,0,0,0,4,1,6
gpt-4-0613,0shot_cot,0,0,0,3,1,7
gpt-4-0613,0shot_cot,0,0,0,3,1,8
gpt-4-0613,0shot_cot,0,0,0,3,1,9
gpt-4-0613,0shot_cot,0,0,0,1,1,10
gpt-4-0613,0shot_cot,0,0,0,3,1,11
gpt-4-0613,0shot_cot,0,0,0,4,1,12
gpt-4-0613,0shot_cot,0,0,0,3,2,13
gpt-4-0613,0shot_cot,0,0,0,5,1,14
gpt-4-0613,0shot_cot,0,0,0,4,1,15
gpt-4-0613,0shot_cot,0,0,0,4,1,16
gpt-4-0613,0shot_cot,0,0,0,4,1,17
gpt-4-0613,0shot_cot,0,0,0,3,1,18
gpt-4-0613,0shot_cot,0,0,0,3,1,19
gpt-4-0613,0shot_cot,0,0,0,3,1,20
gpt-4-0613,0shot_cot,0,0,0,4,1,21
gpt-4-0613,0shot_cot,0,0,0,4,1,22
gpt-4-0613,0shot_cot,0,0,0,3,1,23
gpt-4-0613,0shot_cot,0,0,0,3,4,24
gpt-4-0613,0shot_cot,0,0,0,1,1,25
gpt-4-0613,0shot_cot,0,0,0,4,1,26
gpt-4-0613,0shot_cot,0,0,0,3,1,27
gpt-4-0613,0shot_cot,0,0,0,3,1,28
gpt-4-0613,0shot_cot,0,0,0,3,1,29
gpt-4-0613,0shot_cot,0,0,0,3,1,30
gpt-4-0613,0shot_cot,0,0,0,4,1,31
gpt-4-0613,0shot_cot,0,0,0,5,1,32
gpt-4-0613,0shot_cot,0,0,0,3,1,33
gpt-4-0613,0shot_cot,0,0,0,3,1,34
gpt-4-0613,0shot_cot,0,0,0,4,1,35
gpt-4-0613,0shot_cot,0,0,0,4,1,36
gpt-4-0613,0shot_cot,0,0,0,3,1,37
gpt-4-0613,0shot_cot,0,0,0,1,1,38
gpt-4-0613,0shot_cot,0,0,0,3,1,39
gpt-4-0613,0shot_cot,0,0,0,3,1,40
gpt-4-0613,0shot_cot,0,0,0,4,1,41
gpt-4-0613,0shot_cot,0,0,0,3,1,42
gpt-4-0613,0shot_cot,0,0,0,3,1,43
gpt-4-0613,0shot_cot,0,0,0,3,1,44
gpt-4-0613,0shot_cot,0,0,0,3,1,45
gpt-4-0613,0shot_cot,0,0,0,3,1,46
gpt-4-0613,0shot_cot,0,0,0,3,1,47
gpt-4-0613,0shot_cot,0,0,0,4,1,48
gpt-4-0613,0shot_cot,0,0,0,1,1,49
